"Year","Make","Model","Used_Certified","Price","ConsumerRating","ConsumerReviews","SellerType","State","DealType","ComfortRating","ReliabilityRating","MinMPG","MaxMPG","FuelType","Mileage"
"2017","Jeep","Grand Cherokee Limited","Used","27575","4.8","334","Dealer","AZ","Great","4.8","4.8","19","26","Gasoline","16929"
"2018","Subaru","Outback 2.5i Limited","Used","29499","4.7","445","Dealer","AZ","Good","4.8","4.8","25","32","Gasoline","47445"
"2018","Mazda","CX-5 Grand Touring","Used","27499","4.8","270","Dealer","CO","Good","4.8","4.8","25","31","Gasoline","37852"
"2020","BMW","X5 xDrive40i","Used","62787","4.7","53","Dealer","WA","Great","4.8","4.7","20","26","Gasoline","10422"
"2017","Buick","LaCrosse Premium","Used","28994","4.8","95","Dealer","TX","Fair","4.9","4.7","21","31","Gasoline","33148"
"2017","Cadillac","XT5 Luxury","Used","33029","4.6","198","Dealer","TX","Good","4.7","4.6","19","27","Gasoline","39535"
"2018","BMW","X3 xDrive30i","Certified","37962","4.8","64","Dealer","TX","Good","4.9","4.6","22","29","Gasoline","32702"
"2021","Tesla","Model Y Performance","Used","74799","4","15","Dealer","TX","Good","4.1","3.8","115","106","Electric","12708"
"2019","INFINITI","QX50 ESSENTIAL","Certified","35799","4.7","87","Dealer","TX","Great","4.9","4.7","24","31","Gasoline","19527"
"2019","Volvo","XC60 T5 Momentum","Used","41967","4.9","82","Dealer","TX","Fair","5","4.9","20","27","Gasoline","33921"
"2020","Dodge","Challenger SXT","Used","28619","4.9","72","Dealer","TX","Good","4.9","4.9","19","30","Gasoline","34283"
"2019","Audi","Q5 2.0T Premium","Used","35739","4.7","42","Dealer","TX","Good","4.8","4.7","22","27","Gasoline","28251"
"2021","Mazda","Mazda3 FWD w/Preferred Package","Used","27981","4.9","18","Dealer","TX","Great","4.8","4.8","26","35","Gasoline","11945"
"2021","Kia","Forte FE","Used","16999","4.8","46","Dealer","TX","Great","4.8","4.8","31","41","Gasoline","14606"
"2019","Audi","Q5 2.0T Premium","Used","35480","4.7","42","Dealer","TX","Good","4.8","4.7","22","27","Gasoline","38337"
"2018","Nissan","Murano SL","Certified","29401","4.8","173","Dealer","TX","Good","4.9","4.8","21","28","Gasoline","39336"
"2018","Lincoln","MKZ Select","Used","22995","4.9","45","Dealer","TX","Great","4.8","4.9","21","31","Gasoline","43485"
"2019","Volvo","XC60 T5 Momentum","Used","38348","4.9","82","Dealer","NE","Good","5","4.9","20","27","Gasoline","31039"
"2019","Honda","CR-V EX-L","Used","33997","4.8","540","Dealer","MO","Good","4.8","4.8","27","33","Gasoline","19426"
"2019","BMW","330 i xDrive","Used","40000","4.9","30","Dealer","MO","Good","4.9","4.9","25","34","Gasoline","39186"
"2021","Tesla","Model Y Long Range","Used","74900","4","15","Dealer","MO","Good","4.1","3.8","131","117","Electric","10926"
"2019","Jeep","Grand Cherokee Limited","Used","34991","4.8","224","Dealer","TX","Good","4.9","4.8","19","26","Gasoline","33995"
"2019","Mercedes-Benz","AMG GLE 43 4MATIC Coupe","Used","67399","5","10","Dealer","TX","Good","5","5","17","22","Gasoline","36343"
"2021","Ford","F-150 Lariat","Used","66000","4.8","79","Dealer","IA","Good","4.8","4.7","19","24","Gasoline","16581"
"2019","Volkswagen","Arteon 2.0T SEL Premium R-Line","Used","32500","4.7","22","Dealer","IA","Fair","4.8","4.5","20","27","Gasoline","46542"
"2017","Honda","Accord LX","Used","17352","4.8","572","Dealer","MN","Great","4.8","4.9","27","36","Gasoline","65076"
"2021","Dodge","Charger SXT","Used","32299","4.9","21","Dealer","LA","Great","5","5","19","30","Gasoline","32033"
"2019","Mercedes-Benz","AMG C 43 Base 4MATIC","Certified","54335","4.9","5","Dealer","MO","Good","4.8","4.6","19","27","Gasoline","36089"
"2019","Honda","Pilot EX-L","Used","34995","4.8","223","Dealer","LA","Great","4.9","4.8","19","27","Gasoline","38383"
"2019","Acura","RDX Base","Used","36605","4.3","217","Dealer","IL","Good","4.6","4.2","21","27","Gasoline","21316"
"2019","Acura","RDX Base","Used","37331","4.3","217","Dealer","IL","Great","4.6","4.2","21","27","Gasoline","18576"
"2021","Audi","Q5 45 Premium","Used","52308","4.6","16","Dealer","IL","Good","4.6","4.7","23","28","Gasoline","14222"
"2018","Nissan","Rogue SL","Used","22177","4.7","415","Dealer","IL","Great","4.7","4.7","25","32","Gasoline","54163"
"2020","Acura","MDX 3.5L Technology & A-Spec Pkgs","Used","46988","4.9","50","Dealer","IL","Fair","4.9","4.9","19","25","Gasoline","21460"
"2021","Volkswagen","Atlas 3.6L SEL Premium","Used","47044","4.8","42","Dealer","IL","Good","4.9","4.9","16","22","Gasoline","34337"
"2020","Honda","Civic Sport","Certified","29628","4.9","169","Dealer","WI","Good","4.8","4.9","29","35","Gasoline","17288"
"2019","INFINITI","QX80 Luxe","Used","52506","4.8","26","Dealer","TN","Good","4.8","4.8","14","20","Gasoline","27017"
"2021","Honda","Pilot Special Edition","Used","43704","4.8","63","Dealer","IN","Good","4.9","4.8","19","26","Gasoline","6398"
"2018","Honda","Accord LX","Certified","29275","4.8","652","Dealer","GA","Fair","4.8","4.8","30","38","Gasoline","13112"
"2019","Audi","Q8 3.0T Premium","Used","62995","4.8","27","Dealer","GA","Good","4.9","4.9","17","22","Hybrid","30425"
"2017","Nissan","Maxima 3.5 S","Used","19989","4.8","187","Dealer","OH","Great","4.8","4.8","21","30","Gasoline","48203"
"2017","Chevrolet","Trax LS","Certified","17488","4.5","183","Dealer","MI","Good","4.5","4.6","25","33","Gasoline","30364"
"2020","Kia","Telluride SX","Used","46995","4.8","211","Dealer","FL","Good","4.9","4.9","20","26","Gasoline","33976"
"2020","Chrysler","300 S","Used","31500","4.8","12","Dealer","GA","Great","4.7","4.9","18","27","Gasoline","47004"
"2020","Hyundai","Santa Fe Limited 2.0T","Used","34744","4.8","202","Dealer","SC","Good","4.9","4.9","20","27","Gasoline","39946"
"2020","Mercedes-Benz","GLB 250 Base","Used","37220","4.1","32","Dealer","FL","Good","4.6","3.3","23","30","Gasoline","32624"
"2018","Ford","Mustang EcoBoost Premium","Used","21000","4.8","192","Dealer","FL","Great","4.7","4.8","20","28","Gasoline","68603"
"2019","Ford","F-150 XLT","Used","41922","4.8","425","Dealer","SC","Good","4.9","4.7","18","23","Gasoline","46946"
"2021","Mercedes-Benz","GLA 250 Base","Used","43850","4.9","19","Dealer","FL","Good","4.9","4.9","25","34","Gasoline","10732"
"2017","Honda","Civic LX","Used","19981","4.8","743","Dealer","VA","Good","4.7","4.8","31","40","Gasoline","51430"
"2020","Lexus","GX 460 Base","Used","49000","4.9","22","Dealer","MD","Good","5","5","15","19","Gasoline","30421"
"2019","BMW","X3 M40i","Used","47500","4.7","99","Dealer","MD","Good","4.7","4.6","20","27","Gasoline","19572"
"2019","Porsche","Macan S","Certified","63367","4.9","12","Dealer","MD","Good","5","4.8","18","23","Gasoline","38729"
"2019","Mercedes-Benz","CLA 250 Base","Certified","29991","4.1","17","Dealer","FL","Great","3.9","4.3","24","37","Gasoline","31676"
"2019","BMW","X5 xDrive40i","Used","58591","4.7","55","Dealer","VA","Fair","5","4.6","20","26","Gasoline","31750"
"2019","Mercedes-Benz","CLA 250 Base","Used","31497","4.1","17","Dealer","FL","Good","3.9","4.3","24","37","Gasoline","25943"
"2018","Mercedes-Benz","GLE 350 Base 4MATIC","Used","37963","4.7","51","Dealer","PA","Great","4.9","4.8","18","22","Gasoline","49312"
"2019","BMW","X5 xDrive40i","Used","53058","4.7","55","Dealer","VA","Good","5","4.6","20","26","Gasoline","35662"
"2017","Honda","Pilot Elite","Used","34955","4.7","285","Dealer","PA","Good","4.8","4.7","19","26","Gasoline","59498"
"2019","BMW","X7 xDrive50i","Used","69888","4.1","22","Dealer","NJ","Good","4.5","3.5","15","21","Gasoline","46661"
"2019","Toyota","Camry XSE","Certified","30959","4.8","309","Dealer","NJ","Good","4.8","4.8","28","39","Gasoline","15341"
"2019","Audi","A4 2.0T Premium","Used","31995","4.8","21","Dealer","NY","Good","5","4.8","23","34","Gasoline","20910"
"2019","Toyota","Camry XSE","Used","29900","4.8","309","Dealer","NY","Great","4.8","4.8","28","39","Gasoline","22207"
"2017","BMW","X5 xDrive35i","Used","31950","4.7","77","Dealer","NY","Great","4.8","4.7","18","24","Gasoline","45922"
"2020","Hyundai","Santa Fe SEL 2.4","Used","31997","4.8","202","Dealer","NY","Good","4.9","4.9","21","27","Gasoline","13519"
"2021","Kia","Telluride SX","Certified","51980","4.9","91","Dealer","CT","Good","5","4.9","19","24","Gasoline","25593"
"2020","Mercedes-Benz","GLC 300 Base 4MATIC","Certified","39790","4.8","35","Dealer","MA","Good","4.9","4.7","21","28","Gasoline","44271"
"2019","Subaru","Forester","Used","26998","4.7","279","Dealer","NH","Good","4.8","4.8","26","33","Gasoline","33711"
"2020","BMW","X5 xDrive40i","Used","63940","4.7","53","Dealer","NH","Fair","4.8","4.7","20","26","Gasoline","30523"
"2018","Toyota","4Runner Limited","Used","40899","4.8","253","Dealer","MA","Good","4.8","4.9","17","20","Gasoline","38530"
"2019","Mazda","CX-5 Grand Touring","Used","30299","4.8","230","Dealer","CA","Good","4.8","4.8","25","31","Gasoline","18410"
"2021","GMC","Yukon Denali","Used","82995","4","24","Dealer","NV","Fair","4.3","3.5","14","19","Gasoline","33316"
"2019","Mercedes-Benz","AMG GLE 43 4MATIC Coupe","Certified","61988","5","10","Dealer","CA","Good","5","5","17","22","Gasoline","36323"
"2020","Tesla","Model Y Long Range","Used","73990","3.7","10","Dealer","CA","Good","3.9","4","127","114","Electric","10729"
"2018","Ford","F-150 XL","Used","34999","4.8","817","Dealer","CA","Good","4.9","4.7","18","23","E85 Flex Fuel","51960"
"2021","Mazda","CX-9 Carbon Edition","Used","41990","4.8","17","Dealer","AZ","Good","4.8","4.9","20","26","Gasoline","11309"
"2021","Tesla","Model Y Long Range","Used","72650","4","15","Dealer","AZ","Good","4.1","3.8","131","117","Electric","13919"
"2021","Toyota","4Runner Limited","Certified","44864","4.9","42","Dealer","AZ","Great","5","4.9","16","19","Gasoline","34593"
"2017","Chevrolet","Equinox Premier","Used","22999","4.7","280","Dealer","AZ","Good","4.8","4.8","21","31","Gasoline","50127"
"2017","Lexus","RX 350 350","Used","35615","4.7","261","Dealer","AZ","Fair","4.8","4.8","20","27","Gasoline","73966"
"2020","BMW","X7 xDrive40i","Used","71819","4.9","22","Dealer","UT","Great","5","4.9","20","25","Gasoline","14004"
"2019","Jeep","Grand Cherokee Limited","Used","39439","4.8","224","Dealer","UT","Good","4.9","4.8","18","25","Gasoline","39412"
"2020","Ford","Edge Sport","Certified","42989","4.9","141","Dealer","ID","Good","4.9","4.9","19","26","Gasoline","25055"
"2020","Lincoln","Aviator Reserve AWD","Used","58998","4","88","Dealer","CO","Great","4.4","3.5","17","24","Gasoline","37414"
"2018","Subaru","Crosstrek 2.0i Limited","Used","28952","4.8","343","Dealer","WA","Good","4.8","4.9","27","33","Gasoline","45209"
"2018","Subaru","Crosstrek 2.0i Premium","Certified","26952","4.8","343","Dealer","WA","Good","4.8","4.9","23","29","Gasoline","39537"
"2020","Audi","Q5 45 Prestige","Used","49998","4.8","30","Dealer","WA","Good","4.8","4.7","22","28","Gasoline","10843"
"2021","Tesla","Model Y Long Range","Used","75209","4","15","Dealer","TX","Good","4.1","3.8","131","117","Electric","14347"
"2018","Volvo","V90 Cross Country T5","Used","50962","4.9","19","Dealer","TX","Fair","4.9","4.8","23","31","Gasoline","37837"
"2021","Toyota","4Runner Limited","Used","48000","4.9","42","Dealer","TX","Good","5","4.9","16","19","Gasoline","37001"
"2019","Audi","Q5 2.0T Premium","Used","33189","4.7","42","Dealer","TX","Great","4.8","4.7","22","27","Gasoline","43496"
"2021","Toyota","4Runner Nightshade","Used","55900","4.9","42","Dealer","TX","Good","5","4.9","16","19","Gasoline","19814"
"2020","Dodge","Challenger SXT","Used","27000","4.9","72","Dealer","TX","Good","4.9","4.9","19","30","Gasoline","19501"
"2019","Audi","Q8 3.0T Premium","Used","72991","4.8","27","Dealer","TX","Good","4.9","4.9","17","22","Gasoline","32731"
"2021","Kia","Telluride SX","Used","51273","4.9","91","Dealer","TX","Good","5","4.9","20","26","Gasoline","24793"
"2018","Hyundai","Elantra SEL","Used","15500","4.8","504","Dealer","KS","Great","4.7","4.8","28","37","Gasoline","51503"
"2020","Mercedes-Benz","GLC 300 Base 4MATIC","Used","51998","4.8","35","Dealer","KS","Fair","4.9","4.7","21","28","Gasoline","10769"
"2020","Kia","Telluride SX","Used","50995","4.8","211","Dealer","TX","Good","4.9","4.9","20","26","Gasoline","36411"
"2018","Porsche","Cayenne Base","Used","49965","4.8","13","Dealer","MO","Fair","4.8","4.7","18","24","Gasoline","41125"
"2019","Lincoln","MKZ Standard","Used","33691","4.9","32","Dealer","TX","Fair","5","5","20","31","Gasoline","13575"
"2018","Honda","HR-V LX","Used","17997","4.7","205","Dealer","MN","Great","4.7","4.8","27","31","Gasoline","42436"
"2018","Subaru","Forester 2.5i Limited","Certified","26999","4.8","505","Dealer","MN","Good","4.8","4.8","26","32","Gasoline","51492"
"2020","Ford","Edge ST","Used","43596","4.9","141","Dealer","MN","Good","4.9","4.9","19","26","Gasoline","22492"
"2020","Hyundai","Palisade Limited","Used","45500","4.7","219","Dealer","MS","Good","4.8","4.6","19","26","Gasoline","49541"
"2020","Nissan","Rogue SL","Used","33277","4.8","133","Dealer","LA","Good","4.9","4.8","26","33","Gasoline","23320"
"2019","Buick","Encore Preferred","Used","21989","4.7","182","Dealer","LA","Great","4.7","4.7","25","30","Gasoline","30406"
"2018","Jeep","Grand Cherokee Limited","Used","33663","4.8","395","Dealer","WI","Great","4.9","4.7","18","25","Gasoline","43807"
"2018","Toyota","RAV4 Hybrid XLE","Certified","30999","4.8","115","Dealer","IL","Great","4.8","4.9","34","30","Hybrid","41944"
"2019","Cadillac","XT4 Sport","Used","35998","4.2","107","Dealer","IL","Good","4.5","3.8","22","29","Gasoline","49386"
"2018","Honda","Civic LX","Used","15995","4.8","546","Dealer","TN","Great","4.7","4.8","31","40","Gasoline","43374"
"2021","Acura","RDX Advance Package","Certified","50767","4.8","42","Dealer","IN","Good","4.9","4.8","21","27","Gasoline","11309"
"2020","Honda","CR-V Hybrid Touring","Used","38999","4.5","44","Dealer","GA","Fair","4.7","4.6","40","35","Hybrid","36896"
"2019","Tesla","Model 3 Standard Range Plus","Used","49996","4.9","33","Dealer","GA","Great","4.9","5","140","124","Electric","16172"
"2020","Chevrolet","Equinox 1LT","Used","27995","4.7","276","Dealer","MI","Good","4.8","4.7","25","30","Gasoline","19220"
"2018","INFINITI","QX30 Premium","Used","29995","4.3","37","Dealer","TN","Good","4.2","4.4","21","0","Gasoline","49175"
"2019","Ford","F-150 XLT","Certified","37500","4.8","425","Dealer","OH","Great","4.9","4.7","18","23","Gasoline","33358"
"2019","Hyundai","Elantra SE","Used","13950","4.7","132","Dealer","OH","Great","4.7","4.8","29","38","Gasoline","30767"
"2019","Mercedes-Benz","GLS 450 GLS 450","Used","51909","5","10","Dealer","OH","Good","5","4.9","16","22","Gasoline","45377"
"2020","Land","Rover Range Rover Evoque SE","Used","47500","4.1","16","Dealer","PA","Good","4.6","3.5","20","27","Gasoline","17711"
"2019","Honda","Civic Sport","Used","24998","4.9","275","Dealer","NC","Good","4.8","4.9","29","37","Gasoline","51465"
"2020","Acura","TLX A-Spec","Certified","37988","4.9","32","Dealer","FL","Fair","4.9","4.9","23","32","Gasoline","39396"
"2021","Toyota","Highlander Hybrid Limited","Used","48916","4.7","32","Dealer","FL","Good","4.8","5","35","34","Hybrid","17785"
"2020","Nissan","Rogue Sport S","Used","22790","4.7","67","Dealer","FL","Good","4.7","4.8","25","32","Gasoline","19333"
"2021","RAM","1500 Big Horn","Used","49997","4.8","92","Dealer","FL","Good","4.9","4.8","19","24","Gasoline","20222"
"2020","Tesla","Model 3 Performance","Used","64900","4.3","16","Dealer","FL","Good","4.6","4.4","118","107","Electric","11733"
"2020","Lincoln","Aviator Black Label AWD","Used","70988","4","88","Dealer","FL","Good","4.4","3.5","17","24","Gasoline","14751"
"2019","Chevrolet","Tahoe LT","Used","42900","4.6","70","Dealer","VA","Great","4.7","4.7","15","21","Gasoline","49441"
"2021","Mazda","CX-5 Grand Touring","Used","34590","4.8","84","Private","MD","Great","4.8","4.8","24","30","Gasoline","12848"
"2019","Mercedes-Benz","GLS 450 Base 4MATIC","Used","48995","5","10","Dealer","VA","Good","5","4.9","16","22","Gasoline","63263"
"2020","Kia","Sorento LX","Used","23972","4.7","76","Dealer","FL","Good","4.8","4.7","19","26","Gasoline","50250"
"2019","Jeep","Grand Cherokee Limited","Used","31000","4.8","224","Dealer","FL","Great","4.9","4.8","19","26","Gasoline","35422"
"2019","Jeep","Grand Cherokee Limited","Used","34389","4.8","224","Dealer","NY","Good","4.9","4.8","18","25","Gasoline","31555"
"2019","Jeep","Cherokee Latitude Plus","Used","28498","4.6","568","Dealer","PA","Good","4.8","4.6","21","29","Gasoline","17666"
"2020","Mercedes-Benz","GLA 250 Base","Certified","31995","4.9","13","Dealer","FL","Good","4.9","4.9","24","34","Gasoline","30048"
"2021","Toyota","Tacoma SR5","Used","34245","4.8","85","Dealer","FL","Good","4.8","4.9","20","23","Gasoline","30600"
"2017","Acura","ILX w/AcuraWatch Plus","Used","6950","4.7","38","Dealer","FL","NA","4.7","4.8","25","35","Gasoline","54640"
"2019","Subaru","Impreza 2.0i Premium","Used","22894","4.6","90","Dealer","PA","Good","4.7","4.6","28","36","Gasoline","28956"
"2019","BMW","330 i xDrive","Certified","39816","4.9","30","Dealer","NJ","Good","4.9","4.9","25","34","Gasoline","17072"
"2019","Genesis","G80 3.8","Used","36999","4.7","28","Dealer","NJ","Good","4.7","4.6","18","24","Gasoline","17875"
"2019","Toyota","Camry XSE","Certified","31491","4.8","309","Dealer","NJ","Good","4.8","4.8","28","39","Gasoline","16821"
"2017","Mercedes-Benz","E-Class E 300 4MATIC","Used","33016","4.8","79","Dealer","NY","Great","4.9","4.8","22","29","Gasoline","13990"
"2020","Acura","TLX V6","Used","27990","4.9","32","Dealer","NY","NA","4.9","4.9","20","31","Gasoline","52756"
"2019","BMW","M550 i xDrive","Certified","55988","4.5","3","Dealer","NY","Great","5","4","18","25","Gasoline","34129"
"2021","Kia","Telluride SX","Used","57861","4.9","91","Dealer","CT","Good","5","4.9","19","24","Gasoline","13308"
"2019","Honda","CR-V EX-L","Used","31336","4.8","540","Dealer","MA","Good","4.8","4.8","27","33","Gasoline","37744"
"2019","BMW","X5 xDrive40i","Certified","53795","4.7","55","Dealer","RI","Good","5","4.6","20","26","Gasoline","33394"
"2020","Dodge","Durango GT","Used","45899","4.9","46","Dealer","MA","Good","5","4.8","18","25","Gasoline","33014"
"2020","Acura","MDX 3.5L","Used","40995","4.9","50","Dealer","CA","Good","4.9","4.9","20","27","Gasoline","12369"
"2020","BMW","740 i","Certified","65988","5","2","Dealer","CA","Good","5","5","22","29","Gasoline","31649"
"2021","Audi","Q8 55 Premium","Used","76988","5","3","Dealer","NV","Good","5","5","18","23","Gasoline","31640"
"2019","BMW","X3 xDrive30i","Certified","35998","4.7","99","Dealer","CA","Good","4.7","4.6","22","29","Gasoline","34318"
"2018","Mazda","CX-5 Grand Touring","Used","27500","4.8","270","Dealer","CA","Good","4.8","4.8","25","31","Gasoline","31846"
